Path,Family,Instrument ID,Instrument Name,Pitch,Pitch ID,Dynamics,Dynamics ID
Keyboards/Accordion/ordinario/Acc-ord-A7-pp-N-N.wav,Keyboards,Acc,Accordion,A7,105,pp,0
Keyboards/Accordion/ordinario/Acc-ord-A7-pp-alt1-N.wav,Keyboards,Acc,Accordion,A7,105,pp,0
Keyboards/Accordion/ordinario/Acc-ord-A#7-pp-N-N.wav,Keyboards,Acc,Accordion,A#7,106,pp,0
Keyboards/Accordion/ordinario/Acc-ord-A#7-pp-alt1-N.wav,Keyboards,Acc,Accordion,A#7,106,pp,0
Keyboards/Accordion/ordinario/Acc-ord-B7-pp-N-T13d.wav,Keyboards,Acc,Accordion,B7,107,pp,0
Keyboards/Accordion/ordinario/Acc-ord-B7-pp-alt1-T13d.wav,Keyboards,Acc,Accordion,B7,107,pp,0
Keyboards/Accordion/ordinario/Acc-ord-C8-pp-N-N.wav,Keyboards,Acc,Accordion,C8,108,pp,0
Keyboards/Accordion/ordinario/Acc-ord-C8-pp-alt1-N.wav,Keyboards,Acc,Accordion,C8,108,pp,0
Keyboards/Accordion/ordinario/Acc-ord-C#8-pp-N-N.wav,Keyboards,Acc,Accordion,C#8,109,pp,0
Keyboards/Accordion/ordinario/Acc-ord-C#8-pp-alt1-N.wav,Keyboards,Acc,Accordion,C#8,109,pp,0
Keyboards/Accordion/ordinario/Acc-ord-A6-p-N-N.wav,Keyboards,Acc,Accordion,A6,93,p,1
Keyboards/Accordion/ordinario/Acc-ord-A#6-p-N-N.wav,Keyboards,Acc,Accordion,A#6,94,p,1
Keyboards/Accordion/ordinario/Acc-ord-B6-p-N-N.wav,Keyboards,Acc,Accordion,B6,95,p,1
Keyboards/Accordion/ordinario/Acc-ord-C7-p-N-N.wav,Keyboards,Acc,Accordion,C7,96,p,1
Keyboards/Accordion/ordinario/Acc-ord-C#7-p-N-N.wav,Keyboards,Acc,Accordion,C#7,97,p,1
Keyboards/Accordion/ordinario/Acc-ord-D7-p-N-N.wav,Keyboards,Acc,Accordion,D7,98,p,1
Keyboards/Accordion/ordinario/Acc-ord-D#7-p-N-N.wav,Keyboards,Acc,Accordion,D#7,99,p,1
Keyboards/Accordion/ordinario/Acc-ord-E7-p-N-N.wav,Keyboards,Acc,Accordion,E7,100,p,1
Keyboards/Accordion/ordinario/Acc-ord-E1-mf-N-T17u.wav,Keyboards,Acc,Accordion,E1,28,mf,2
Keyboards/Accordion/ordinario/Acc-ord-E1-mf-alt1-T13u.wav,Keyboards,Acc,Accordion,E1,28,mf,2
Keyboards/Accordion/ordinario/Acc-ord-F1-mf-N-T19u.wav,Keyboards,Acc,Accordion,F1,29,mf,2
Keyboards/Accordion/ordinario/Acc-ord-F1-mf-alt1-T27u.wav,Keyboards,Acc,Accordion,F1,29,mf,2
Keyboards/Accordion/ordinario/Acc-ord-F#1-mf-N-N.wav,Keyboards,Acc,Accordion,F#1,30,mf,2
Keyboards/Accordion/ordinario/Acc-ord-F#1-mf-alt1-T12u.wav,Keyboards,Acc,Accordion,F#1,30,mf,2
Keyboards/Accordion/ordinario/Acc-ord-G1-mf-N-N.wav,Keyboards,Acc,Accordion,G1,31,mf,2
Keyboards/Accordion/ordinario/Acc-ord-G1-mf-alt1-T18u.wav,Keyboards,Acc,Accordion,G1,31,mf,2
Keyboards/Accordion/ordinario/Acc-ord-G#1-mf-N-N.wav,Keyboards,Acc,Accordion,G#1,32,mf,2
Keyboards/Accordion/ordinario/Acc-ord-G#1-mf-alt1-N.wav,Keyboards,Acc,Accordion,G#1,32,mf,2
Keyboards/Accordion/ordinario/Acc-ord-A1-mf-N-N.wav,Keyboards,Acc,Accordion,A1,33,mf,2
Keyboards/Accordion/ordinario/Acc-ord-A1-mf-alt1-N.wav,Keyboards,Acc,Accordion,A1,33,mf,2
Keyboards/Accordion/ordinario/Acc-ord-A#1-mf-N-N.wav,Keyboards,Acc,Accordion,A#1,34,mf,2
Keyboards/Accordion/ordinario/Acc-ord-A#1-mf-alt1-T12u.wav,Keyboards,Acc,Accordion,A#1,34,mf,2
Keyboards/Accordion/ordinario/Acc-ord-B1-mf-N-N.wav,Keyboards,Acc,Accordion,B1,35,mf,2
Keyboards/Accordion/ordinario/Acc-ord-B1-mf-alt1-N.wav,Keyboards,Acc,Accordion,B1,35,mf,2
Keyboards/Accordion/ordinario/Acc-ord-C2-mf-N-N.wav,Keyboards,Acc,Accordion,C2,36,mf,2
Keyboards/Accordion/ordinario/Acc-ord-C2-mf-alt1-N.wav,Keyboards,Acc,Accordion,C2,36,mf,2
Keyboards/Accordion/ordinario/Acc-ord-C#2-mf-N-N.wav,Keyboards,Acc,Accordion,C#2,37,mf,2
Keyboards/Accordion/ordinario/Acc-ord-C#2-mf-alt1-N.wav,Keyboards,Acc,Accordion,C#2,37,mf,2
Keyboards/Accordion/ordinario/Acc-ord-D2-mf-N-N.wav,Keyboards,Acc,Accordion,D2,38,mf,2
Keyboards/Accordion/ordinario/Acc-ord-D2-mf-alt1-N.wav,Keyboards,Acc,Accordion,D2,38,mf,2
Keyboards/Accordion/ordinario/Acc-ord-D#2-mf-N-N.wav,Keyboards,Acc,Accordion,D#2,39,mf,2
Keyboards/Accordion/ordinario/Acc-ord-D#2-mf-alt1-N.wav,Keyboards,Acc,Accordion,D#2,39,mf,2
Keyboards/Accordion/ordinario/Acc-ord-E2-mf-N-N.wav,Keyboards,Acc,Accordion,E2,40,mf,2
Keyboards/Accordion/ordinario/Acc-ord-E2-mf-alt1-N.wav,Keyboards,Acc,Accordion,E2,40,mf,2
Keyboards/Accordion/ordinario/Acc-ord-E2-mf-alt2-N.wav,Keyboards,Acc,Accordion,E2,40,mf,2
Keyboards/Accordion/ordinario/Acc-ord-E2-mf-alt3-N.wav,Keyboards,Acc,Accordion,E2,40,mf,2
Keyboards/Accordion/ordinario/Acc-ord-F2-mf-N-N.wav,Keyboards,Acc,Accordion,F2,41,mf,2
Keyboards/Accordion/ordinario/Acc-ord-F2-mf-alt1-N.wav,Keyboards,Acc,Accordion,F2,41,mf,2
Keyboards/Accordion/ordinario/Acc-ord-F2-mf-alt2-N.wav,Keyboards,Acc,Accordion,F2,41,mf,2
Keyboards/Accordion/ordinario/Acc-ord-F2-mf-alt3-N.wav,Keyboards,Acc,Accordion,F2,41,mf,2
Keyboards/Accordion/ordinario/Acc-ord-F#2-mf-N-N.wav,Keyboards,Acc,Accordion,F#2,42,mf,2
Keyboards/Accordion/ordinario/Acc-ord-F#2-mf-alt1-N.wav,Keyboards,Acc,Accordion,F#2,42,mf,2
Keyboards/Accordion/ordinario/Acc-ord-F#2-mf-alt2-N.wav,Keyboards,Acc,Accordion,F#2,42,mf,2
Keyboards/Accordion/ordinario/Acc-ord-F#2-mf-alt3-N.wav,Keyboards,Acc,Accordion,F#2,42,mf,2
Keyboards/Accordion/ordinario/Acc-ord-G2-mf-N-N.wav,Keyboards,Acc,Accordion,G2,43,mf,2
Keyboards/Accordion/ordinario/Acc-ord-G2-mf-alt1-N.wav,Keyboards,Acc,Accordion,G2,43,mf,2
Keyboards/Accordion/ordinario/Acc-ord-G2-mf-alt2-N.wav,Keyboards,Acc,Accordion,G2,43,mf,2
Keyboards/Accordion/ordinario/Acc-ord-G2-mf-alt3-N.wav,Keyboards,Acc,Accordion,G2,43,mf,2
Keyboards/Accordion/ordinario/Acc-ord-G#2-mf-N-N.wav,Keyboards,Acc,Accordion,G#2,44,mf,2
Keyboards/Accordion/ordinario/Acc-ord-G#2-mf-alt1-N.wav,Keyboards,Acc,Accordion,G#2,44,mf,2
Keyboards/Accordion/ordinario/Acc-ord-G#2-mf-alt2-N.wav,Keyboards,Acc,Accordion,G#2,44,mf,2
Keyboards/Accordion/ordinario/Acc-ord-G#2-mf-alt3-N.wav,Keyboards,Acc,Accordion,G#2,44,mf,2
Keyboards/Accordion/ordinario/Acc-ord-A2-mf-N-N.wav,Keyboards,Acc,Accordion,A2,45,mf,2
Keyboards/Accordion/ordinario/Acc-ord-A2-mf-alt1-N.wav,Keyboards,Acc,Accordion,A2,45,mf,2
Keyboards/Accordion/ordinario/Acc-ord-A2-mf-alt2-N.wav,Keyboards,Acc,Accordion,A2,45,mf,2
Keyboards/Accordion/ordinario/Acc-ord-A2-mf-alt3-N.wav,Keyboards,Acc,Accordion,A2,45,mf,2
Keyboards/Accordion/ordinario/Acc-ord-A#2-mf-N-N.wav,Keyboards,Acc,Accordion,A#2,46,mf,2
Keyboards/Accordion/ordinario/Acc-ord-A#2-mf-alt1-N.wav,Keyboards,Acc,Accordion,A#2,46,mf,2
Keyboards/Accordion/ordinario/Acc-ord-A#2-mf-alt2-N.wav,Keyboards,Acc,Accordion,A#2,46,mf,2
Keyboards/Accordion/ordinario/Acc-ord-A#2-mf-alt3-N.wav,Keyboards,Acc,Accordion,A#2,46,mf,2
Keyboards/Accordion/ordinario/Acc-ord-B2-mf-N-N.wav,Keyboards,Acc,Accordion,B2,47,mf,2
Keyboards/Accordion/ordinario/Acc-ord-B2-mf-alt1-N.wav,Keyboards,Acc,Accordion,B2,47,mf,2
Keyboards/Accordion/ordinario/Acc-ord-B2-mf-alt2-N.wav,Keyboards,Acc,Accordion,B2,47,mf,2
Keyboards/Accordion/ordinario/Acc-ord-B2-mf-alt3-N.wav,Keyboards,Acc,Accordion,B2,47,mf,2
Keyboards/Accordion/ordinario/Acc-ord-C3-mf-N-N.wav,Keyboards,Acc,Accordion,C3,48,mf,2
Keyboards/Accordion/ordinario/Acc-ord-C3-mf-alt1-N.wav,Keyboards,Acc,Accordion,C3,48,mf,2
Keyboards/Accordion/ordinario/Acc-ord-C3-mf-alt2-N.wav,Keyboards,Acc,Accordion,C3,48,mf,2
Keyboards/Accordion/ordinario/Acc-ord-C3-mf-alt3-N.wav,Keyboards,Acc,Accordion,C3,48,mf,2
Keyboards/Accordion/ordinario/Acc-ord-C#3-mf-N-N.wav,Keyboards,Acc,Accordion,C#3,49,mf,2
Keyboards/Accordion/ordinario/Acc-ord-C#3-mf-alt1-N.wav,Keyboards,Acc,Accordion,C#3,49,mf,2
Keyboards/Accordion/ordinario/Acc-ord-C#3-mf-alt2-N.wav,Keyboards,Acc,Accordion,C#3,49,mf,2
Keyboards/Accordion/ordinario/Acc-ord-C#3-mf-alt3-N.wav,Keyboards,Acc,Accordion,C#3,49,mf,2
Keyboards/Accordion/ordinario/Acc-ord-D3-mf-N-N.wav,Keyboards,Acc,Accordion,D3,50,mf,2
Keyboards/Accordion/ordinario/Acc-ord-D3-mf-alt1-N.wav,Keyboards,Acc,Accordion,D3,50,mf,2
Keyboards/Accordion/ordinario/Acc-ord-D3-mf-alt2-N.wav,Keyboards,Acc,Accordion,D3,50,mf,2
Keyboards/Accordion/ordinario/Acc-ord-D3-mf-alt3-N.wav,Keyboards,Acc,Accordion,D3,50,mf,2
Keyboards/Accordion/ordinario/Acc-ord-D#3-mf-N-N.wav,Keyboards,Acc,Accordion,D#3,51,mf,2
Keyboards/Accordion/ordinario/Acc-ord-D#3-mf-alt1-N.wav,Keyboards,Acc,Accordion,D#3,51,mf,2
Keyboards/Accordion/ordinario/Acc-ord-D#3-mf-alt2-N.wav,Keyboards,Acc,Accordion,D#3,51,mf,2
Keyboards/Accordion/ordinario/Acc-ord-D#3-mf-alt3-N.wav,Keyboards,Acc,Accordion,D#3,51,mf,2
Keyboards/Accordion/ordinario/Acc-ord-E3-mf-N-N.wav,Keyboards,Acc,Accordion,E3,52,mf,2
Keyboards/Accordion/ordinario/Acc-ord-E3-mf-alt1-N.wav,Keyboards,Acc,Accordion,E3,52,mf,2
Keyboards/Accordion/ordinario/Acc-ord-E3-mf-alt2-N.wav,Keyboards,Acc,Accordion,E3,52,mf,2
Keyboards/Accordion/ordinario/Acc-ord-E3-mf-alt3-N.wav,Keyboards,Acc,Accordion,E3,52,mf,2
Keyboards/Accordion/ordinario/Acc-ord-E3-mf-alt4-N.wav,Keyboards,Acc,Accordion,E3,52,mf,2
Keyboards/Accordion/ordinario/Acc-ord-E3-mf-alt5-N.wav,Keyboards,Acc,Accordion,E3,52,mf,2
Keyboards/Accordion/ordinario/Acc-ord-F3-mf-N-N.wav,Keyboards,Acc,Accordion,F3,53,mf,2
Keyboards/Accordion/ordinario/Acc-ord-F3-mf-alt1-N.wav,Keyboards,Acc,Accordion,F3,53,mf,2
Keyboards/Accordion/ordinario/Acc-ord-F3-mf-alt2-N.wav,Keyboards,Acc,Accordion,F3,53,mf,2
Keyboards/Accordion/ordinario/Acc-ord-F3-mf-alt3-N.wav,Keyboards,Acc,Accordion,F3,53,mf,2
Keyboards/Accordion/ordinario/Acc-ord-F3-mf-alt4-N.wav,Keyboards,Acc,Accordion,F3,53,mf,2
Keyboards/Accordion/ordinario/Acc-ord-F#3-mf-N-N.wav,Keyboards,Acc,Accordion,F#3,54,mf,2
Keyboards/Accordion/ordinario/Acc-ord-F#3-mf-alt1-N.wav,Keyboards,Acc,Accordion,F#3,54,mf,2
Keyboards/Accordion/ordinario/Acc-ord-F#3-mf-alt2-N.wav,Keyboards,Acc,Accordion,F#3,54,mf,2
Keyboards/Accordion/ordinario/Acc-ord-F#3-mf-alt3-N.wav,Keyboards,Acc,Accordion,F#3,54,mf,2
Keyboards/Accordion/ordinario/Acc-ord-F#3-mf-alt4-N.wav,Keyboards,Acc,Accordion,F#3,54,mf,2
Keyboards/Accordion/ordinario/Acc-ord-G3-mf-N-N.wav,Keyboards,Acc,Accordion,G3,55,mf,2
Keyboards/Accordion/ordinario/Acc-ord-G3-mf-alt1-N.wav,Keyboards,Acc,Accordion,G3,55,mf,2
Keyboards/Accordion/ordinario/Acc-ord-G3-mf-alt2-N.wav,Keyboards,Acc,Accordion,G3,55,mf,2
Keyboards/Accordion/ordinario/Acc-ord-G3-mf-alt3-N.wav,Keyboards,Acc,Accordion,G3,55,mf,2
Keyboards/Accordion/ordinario/Acc-ord-G3-mf-alt4-N.wav,Keyboards,Acc,Accordion,G3,55,mf,2
Keyboards/Accordion/ordinario/Acc-ord-G#3-mf-N-N.wav,Keyboards,Acc,Accordion,G#3,56,mf,2
Keyboards/Accordion/ordinario/Acc-ord-G#3-mf-alt1-N.wav,Keyboards,Acc,Accordion,G#3,56,mf,2
Keyboards/Accordion/ordinario/Acc-ord-G#3-mf-alt2-N.wav,Keyboards,Acc,Accordion,G#3,56,mf,2
Keyboards/Accordion/ordinario/Acc-ord-G#3-mf-alt3-N.wav,Keyboards,Acc,Accordion,G#3,56,mf,2
Keyboards/Accordion/ordinario/Acc-ord-G#3-mf-alt4-N.wav,Keyboards,Acc,Accordion,G#3,56,mf,2
Keyboards/Accordion/ordinario/Acc-ord-A3-mf-N-N.wav,Keyboards,Acc,Accordion,A3,57,mf,2
Keyboards/Accordion/ordinario/Acc-ord-A3-mf-alt1-N.wav,Keyboards,Acc,Accordion,A3,57,mf,2
Keyboards/Accordion/ordinario/Acc-ord-A3-mf-alt2-N.wav,Keyboards,Acc,Accordion,A3,57,mf,2
Keyboards/Accordion/ordinario/Acc-ord-A3-mf-alt3-N.wav,Keyboards,Acc,Accordion,A3,57,mf,2
Keyboards/Accordion/ordinario/Acc-ord-A3-mf-alt4-N.wav,Keyboards,Acc,Accordion,A3,57,mf,2
Keyboards/Accordion/ordinario/Acc-ord-A#3-mf-N-N.wav,Keyboards,Acc,Accordion,A#3,58,mf,2
Keyboards/Accordion/ordinario/Acc-ord-A#3-mf-alt1-N.wav,Keyboards,Acc,Accordion,A#3,58,mf,2
Keyboards/Accordion/ordinario/Acc-ord-A#3-mf-alt2-N.wav,Keyboards,Acc,Accordion,A#3,58,mf,2
Keyboards/Accordion/ordinario/Acc-ord-A#3-mf-alt3-N.wav,Keyboards,Acc,Accordion,A#3,58,mf,2
Keyboards/Accordion/ordinario/Acc-ord-A#3-mf-alt4-N.wav,Keyboards,Acc,Accordion,A#3,58,mf,2
Keyboards/Accordion/ordinario/Acc-ord-B3-mf-N-N.wav,Keyboards,Acc,Accordion,B3,59,mf,2
Keyboards/Accordion/ordinario/Acc-ord-B3-mf-alt1-N.wav,Keyboards,Acc,Accordion,B3,59,mf,2
Keyboards/Accordion/ordinario/Acc-ord-B3-mf-alt2-N.wav,Keyboards,Acc,Accordion,B3,59,mf,2
Keyboards/Accordion/ordinario/Acc-ord-B3-mf-alt3-N.wav,Keyboards,Acc,Accordion,B3,59,mf,2
Keyboards/Accordion/ordinario/Acc-ord-B3-mf-alt4-T10d.wav,Keyboards,Acc,Accordion,B3,59,mf,2
Keyboards/Accordion/ordinario/Acc-ord-C4-mf-N-N.wav,Keyboards,Acc,Accordion,C4,60,mf,2
Keyboards/Accordion/ordinario/Acc-ord-C4-mf-alt1-N.wav,Keyboards,Acc,Accordion,C4,60,mf,2
Keyboards/Accordion/ordinario/Acc-ord-C4-mf-alt2-N.wav,Keyboards,Acc,Accordion,C4,60,mf,2
Keyboards/Accordion/ordinario/Acc-ord-C4-mf-alt3-N.wav,Keyboards,Acc,Accordion,C4,60,mf,2
Keyboards/Accordion/ordinario/Acc-ord-C4-mf-alt4-N.wav,Keyboards,Acc,Accordion,C4,60,mf,2
Keyboards/Accordion/ordinario/Acc-ord-C#4-mf-N-N.wav,Keyboards,Acc,Accordion,C#4,61,mf,2
Keyboards/Accordion/ordinario/Acc-ord-C#4-mf-alt1-N.wav,Keyboards,Acc,Accordion,C#4,61,mf,2
Keyboards/Accordion/ordinario/Acc-ord-C#4-mf-alt2-N.wav,Keyboards,Acc,Accordion,C#4,61,mf,2
Keyboards/Accordion/ordinario/Acc-ord-C#4-mf-alt3-N.wav,Keyboards,Acc,Accordion,C#4,61,mf,2
Keyboards/Accordion/ordinario/Acc-ord-C#4-mf-alt4-N.wav,Keyboards,Acc,Accordion,C#4,61,mf,2
Keyboards/Accordion/ordinario/Acc-ord-D4-mf-N-N.wav,Keyboards,Acc,Accordion,D4,62,mf,2
Keyboards/Accordion/ordinario/Acc-ord-D4-mf-alt1-N.wav,Keyboards,Acc,Accordion,D4,62,mf,2
Keyboards/Accordion/ordinario/Acc-ord-D4-mf-alt2-N.wav,Keyboards,Acc,Accordion,D4,62,mf,2
Keyboards/Accordion/ordinario/Acc-ord-D4-mf-alt3-N.wav,Keyboards,Acc,Accordion,D4,62,mf,2
Keyboards/Accordion/ordinario/Acc-ord-D4-mf-alt4-N.wav,Keyboards,Acc,Accordion,D4,62,mf,2
Keyboards/Accordion/ordinario/Acc-ord-D#4-mf-N-N.wav,Keyboards,Acc,Accordion,D#4,63,mf,2
Keyboards/Accordion/ordinario/Acc-ord-D#4-mf-alt1-N.wav,Keyboards,Acc,Accordion,D#4,63,mf,2
Keyboards/Accordion/ordinario/Acc-ord-D#4-mf-alt2-N.wav,Keyboards,Acc,Accordion,D#4,63,mf,2
Keyboards/Accordion/ordinario/Acc-ord-D#4-mf-alt3-N.wav,Keyboards,Acc,Accordion,D#4,63,mf,2
Keyboards/Accordion/ordinario/Acc-ord-D#4-mf-alt4-N.wav,Keyboards,Acc,Accordion,D#4,63,mf,2
Keyboards/Accordion/ordinario/Acc-ord-E4-mf-N-N.wav,Keyboards,Acc,Accordion,E4,64,mf,2
Keyboards/Accordion/ordinario/Acc-ord-E4-mf-alt1-N.wav,Keyboards,Acc,Accordion,E4,64,mf,2
Keyboards/Accordion/ordinario/Acc-ord-E4-mf-alt2-N.wav,Keyboards,Acc,Accordion,E4,64,mf,2
Keyboards/Accordion/ordinario/Acc-ord-E4-mf-alt3-N.wav,Keyboards,Acc,Accordion,E4,64,mf,2
Keyboards/Accordion/ordinario/Acc-ord-E4-mf-alt4-N.wav,Keyboards,Acc,Accordion,E4,64,mf,2
Keyboards/Accordion/ordinario/Acc-ord-E4-mf-alt5-N.wav,Keyboards,Acc,Accordion,E4,64,mf,2
Keyboards/Accordion/ordinario/Acc-ord-F4-mf-N-N.wav,Keyboards,Acc,Accordion,F4,65,mf,2
Keyboards/Accordion/ordinario/Acc-ord-F4-mf-alt1-N.wav,Keyboards,Acc,Accordion,F4,65,mf,2
Keyboards/Accordion/ordinario/Acc-ord-F4-mf-alt2-N.wav,Keyboards,Acc,Accordion,F4,65,mf,2
Keyboards/Accordion/ordinario/Acc-ord-F4-mf-alt3-N.wav,Keyboards,Acc,Accordion,F4,65,mf,2
Keyboards/Accordion/ordinario/Acc-ord-F4-mf-alt4-N.wav,Keyboards,Acc,Accordion,F4,65,mf,2
Keyboards/Accordion/ordinario/Acc-ord-F#4-mf-N-N.wav,Keyboards,Acc,Accordion,F#4,66,mf,2
Keyboards/Accordion/ordinario/Acc-ord-F#4-mf-alt1-N.wav,Keyboards,Acc,Accordion,F#4,66,mf,2
Keyboards/Accordion/ordinario/Acc-ord-F#4-mf-alt2-N.wav,Keyboards,Acc,Accordion,F#4,66,mf,2
Keyboards/Accordion/ordinario/Acc-ord-F#4-mf-alt3-N.wav,Keyboards,Acc,Accordion,F#4,66,mf,2
Keyboards/Accordion/ordinario/Acc-ord-F#4-mf-alt4-N.wav,Keyboards,Acc,Accordion,F#4,66,mf,2
Keyboards/Accordion/ordinario/Acc-ord-G4-mf-N-N.wav,Keyboards,Acc,Accordion,G4,67,mf,2
Keyboards/Accordion/ordinario/Acc-ord-G4-mf-alt1-N.wav,Keyboards,Acc,Accordion,G4,67,mf,2
Keyboards/Accordion/ordinario/Acc-ord-G4-mf-alt2-N.wav,Keyboards,Acc,Accordion,G4,67,mf,2
Keyboards/Accordion/ordinario/Acc-ord-G4-mf-alt3-N.wav,Keyboards,Acc,Accordion,G4,67,mf,2
Keyboards/Accordion/ordinario/Acc-ord-G4-mf-alt4-N.wav,Keyboards,Acc,Accordion,G4,67,mf,2
Keyboards/Accordion/ordinario/Acc-ord-G#4-mf-N-N.wav,Keyboards,Acc,Accordion,G#4,68,mf,2
Keyboards/Accordion/ordinario/Acc-ord-G#4-mf-alt1-N.wav,Keyboards,Acc,Accordion,G#4,68,mf,2
Keyboards/Accordion/ordinario/Acc-ord-G#4-mf-alt2-N.wav,Keyboards,Acc,Accordion,G#4,68,mf,2
Keyboards/Accordion/ordinario/Acc-ord-G#4-mf-alt3-N.wav,Keyboards,Acc,Accordion,G#4,68,mf,2
Keyboards/Accordion/ordinario/Acc-ord-G#4-mf-alt4-N.wav,Keyboards,Acc,Accordion,G#4,68,mf,2
Keyboards/Accordion/ordinario/Acc-ord-A4-mf-N-N.wav,Keyboards,Acc,Accordion,A4,69,mf,2
Keyboards/Accordion/ordinario/Acc-ord-A4-mf-alt1-N.wav,Keyboards,Acc,Accordion,A4,69,mf,2
Keyboards/Accordion/ordinario/Acc-ord-A4-mf-alt2-N.wav,Keyboards,Acc,Accordion,A4,69,mf,2
Keyboards/Accordion/ordinario/Acc-ord-A4-mf-alt3-N.wav,Keyboards,Acc,Accordion,A4,69,mf,2
Keyboards/Accordion/ordinario/Acc-ord-A4-mf-alt4-N.wav,Keyboards,Acc,Accordion,A4,69,mf,2
Keyboards/Accordion/ordinario/Acc-ord-A#4-mf-N-N.wav,Keyboards,Acc,Accordion,A#4,70,mf,2
Keyboards/Accordion/ordinario/Acc-ord-A#4-mf-alt1-N.wav,Keyboards,Acc,Accordion,A#4,70,mf,2
Keyboards/Accordion/ordinario/Acc-ord-A#4-mf-alt2-N.wav,Keyboards,Acc,Accordion,A#4,70,mf,2
Keyboards/Accordion/ordinario/Acc-ord-A#4-mf-alt3-N.wav,Keyboards,Acc,Accordion,A#4,70,mf,2
Keyboards/Accordion/ordinario/Acc-ord-A#4-mf-alt4-N.wav,Keyboards,Acc,Accordion,A#4,70,mf,2
Keyboards/Accordion/ordinario/Acc-ord-B4-mf-N-N.wav,Keyboards,Acc,Accordion,B4,71,mf,2
Keyboards/Accordion/ordinario/Acc-ord-B4-mf-alt1-N.wav,Keyboards,Acc,Accordion,B4,71,mf,2
Keyboards/Accordion/ordinario/Acc-ord-B4-mf-alt2-N.wav,Keyboards,Acc,Accordion,B4,71,mf,2
Keyboards/Accordion/ordinario/Acc-ord-B4-mf-alt3-N.wav,Keyboards,Acc,Accordion,B4,71,mf,2
Keyboards/Accordion/ordinario/Acc-ord-B4-mf-alt4-N.wav,Keyboards,Acc,Accordion,B4,71,mf,2
Keyboards/Accordion/ordinario/Acc-ord-C5-mf-N-N.wav,Keyboards,Acc,Accordion,C5,72,mf,2
Keyboards/Accordion/ordinario/Acc-ord-C5-mf-alt1-N.wav,Keyboards,Acc,Accordion,C5,72,mf,2
Keyboards/Accordion/ordinario/Acc-ord-C5-mf-alt2-N.wav,Keyboards,Acc,Accordion,C5,72,mf,2
Keyboards/Accordion/ordinario/Acc-ord-C5-mf-alt3-N.wav,Keyboards,Acc,Accordion,C5,72,mf,2
Keyboards/Accordion/ordinario/Acc-ord-C5-mf-alt4-N.wav,Keyboards,Acc,Accordion,C5,72,mf,2
Keyboards/Accordion/ordinario/Acc-ord-C#5-mf-N-N.wav,Keyboards,Acc,Accordion,C#5,73,mf,2
Keyboards/Accordion/ordinario/Acc-ord-C#5-mf-alt1-N.wav,Keyboards,Acc,Accordion,C#5,73,mf,2
Keyboards/Accordion/ordinario/Acc-ord-C#5-mf-alt2-N.wav,Keyboards,Acc,Accordion,C#5,73,mf,2
Keyboards/Accordion/ordinario/Acc-ord-C#5-mf-alt3-N.wav,Keyboards,Acc,Accordion,C#5,73,mf,2
Keyboards/Accordion/ordinario/Acc-ord-C#5-mf-alt4-N.wav,Keyboards,Acc,Accordion,C#5,73,mf,2
Keyboards/Accordion/ordinario/Acc-ord-D5-mf-N-N.wav,Keyboards,Acc,Accordion,D5,74,mf,2
Keyboards/Accordion/ordinario/Acc-ord-D5-mf-alt1-N.wav,Keyboards,Acc,Accordion,D5,74,mf,2
Keyboards/Accordion/ordinario/Acc-ord-D5-mf-alt2-N.wav,Keyboards,Acc,Accordion,D5,74,mf,2
Keyboards/Accordion/ordinario/Acc-ord-D5-mf-alt3-N.wav,Keyboards,Acc,Accordion,D5,74,mf,2
Keyboards/Accordion/ordinario/Acc-ord-D5-mf-alt4-N.wav,Keyboards,Acc,Accordion,D5,74,mf,2
Keyboards/Accordion/ordinario/Acc-ord-D#5-mf-N-N.wav,Keyboards,Acc,Accordion,D#5,75,mf,2
Keyboards/Accordion/ordinario/Acc-ord-D#5-mf-alt1-N.wav,Keyboards,Acc,Accordion,D#5,75,mf,2
Keyboards/Accordion/ordinario/Acc-ord-D#5-mf-alt2-N.wav,Keyboards,Acc,Accordion,D#5,75,mf,2
Keyboards/Accordion/ordinario/Acc-ord-D#5-mf-alt3-T10d.wav,Keyboards,Acc,Accordion,D#5,75,mf,2
Keyboards/Accordion/ordinario/Acc-ord-D#5-mf-alt4-N.wav,Keyboards,Acc,Accordion,D#5,75,mf,2
Keyboards/Accordion/ordinario/Acc-ord-E5-mf-N-N.wav,Keyboards,Acc,Accordion,E5,76,mf,2
Keyboards/Accordion/ordinario/Acc-ord-E5-mf-alt1-N.wav,Keyboards,Acc,Accordion,E5,76,mf,2
Keyboards/Accordion/ordinario/Acc-ord-E5-mf-alt2-N.wav,Keyboards,Acc,Accordion,E5,76,mf,2
Keyboards/Accordion/ordinario/Acc-ord-E5-mf-alt3-N.wav,Keyboards,Acc,Accordion,E5,76,mf,2
Keyboards/Accordion/ordinario/Acc-ord-E5-mf-alt4-N.wav,Keyboards,Acc,Accordion,E5,76,mf,2
Keyboards/Accordion/ordinario/Acc-ord-E5-mf-alt5-N.wav,Keyboards,Acc,Accordion,E5,76,mf,2
Keyboards/Accordion/ordinario/Acc-ord-F5-mf-N-N.wav,Keyboards,Acc,Accordion,F5,77,mf,2
Keyboards/Accordion/ordinario/Acc-ord-F5-mf-alt1-N.wav,Keyboards,Acc,Accordion,F5,77,mf,2
